marker,chr,pos,trait,gene,lod,threshold,iteration,var_exp,eff_size,ci_l_marker,ci_l_pos,ci_r_marker,ci_r_pos
IV_1285780,IV,1285780,A_12_P104472,sqst-5,0.17202278566272874,3.94,2,NA,NA,NA,NA,NA,NA
IV_1286278,IV,1286278,A_12_P104472,sqst-5,0.17202278566272874,3.94,2,NA,NA,NA,NA,NA,NA
IV_1286401,IV,1286401,A_12_P104472,sqst-5,0.17202278566272874,3.94,2,NA,NA,NA,NA,NA,NA
IV_1289473,IV,1289473,A_12_P104472,sqst-5,0.21607427999044546,3.94,2,NA,NA,NA,NA,NA,NA
IV_1292482,IV,1292482,A_12_P104472,sqst-5,0.21607427999044546,3.94,2,NA,NA,NA,NA,NA,NA
IV_1292901,IV,1292901,A_12_P104472,sqst-5,0.21607427999044546,3.94,2,NA,NA,NA,NA,NA,NA
IV_1295729,IV,1295729,A_12_P104472,sqst-5,0.21607427999044546,3.94,2,NA,NA,NA,NA,NA,NA
IV_1299749,IV,1299749,A_12_P104472,sqst-5,0.21607427999044546,3.94,2,NA,NA,NA,NA,NA,NA
IV_1303050,IV,1303050,A_12_P104472,sqst-5,0.21607427999044546,3.94,2,NA,NA,NA,NA,NA,NA
IV_1303775,IV,1303775,A_12_P104472,sqst-5,0.20011227200923928,3.94,2,NA,NA,NA,NA,NA,NA
IV_1304666,IV,1304666,A_12_P104472,sqst-5,0.1727326576212562,3.94,2,NA,NA,NA,NA,NA,NA
IV_1310095,IV,1310095,A_12_P104472,sqst-5,0.1727326576212562,3.94,2,NA,NA,NA,NA,NA,NA
IV_1310480,IV,1310480,A_12_P104472,sqst-5,0.1727326576212562,3.94,2,NA,NA,NA,NA,NA,NA
IV_1310646,IV,1310646,A_12_P104472,sqst-5,0.22883394821693917,3.94,2,NA,NA,NA,NA,NA,NA
IV_1310724,IV,1310724,A_12_P104472,sqst-5,0.22883394821693917,3.94,2,NA,NA,NA,NA,NA,NA
IV_1311467,IV,1311467,A_12_P104472,sqst-5,0.3126815337893254,3.94,2,NA,NA,NA,NA,NA,NA
IV_1312113,IV,1312113,A_12_P104472,sqst-5,0.3126815337893254,3.94,2,NA,NA,NA,NA,NA,NA
IV_1312618,IV,1312618,A_12_P104472,sqst-5,0.3126815337893254,3.94,2,NA,NA,NA,NA,NA,NA
IV_1314462,IV,1314462,A_12_P104472,sqst-5,0.15800525015372244,3.94,2,NA,NA,NA,NA,NA,NA
IV_1314889,IV,1314889,A_12_P104472,sqst-5,0.11917600127068315,3.94,2,NA,NA,NA,NA,NA,NA
IV_1314911,IV,1314911,A_12_P104472,sqst-5,0.11917600127068315,3.94,2,NA,NA,NA,NA,NA,NA
IV_1316159,IV,1316159,A_12_P104472,sqst-5,0.11917600127068315,3.94,2,NA,NA,NA,NA,NA,NA
IV_1322007,IV,1322007,A_12_P104472,sqst-5,0.11563639497158809,3.94,2,NA,NA,NA,NA,NA,NA
IV_1322353,IV,1322353,A_12_P104472,sqst-5,0.11563639497158809,3.94,2,NA,NA,NA,NA,NA,NA
IV_1323918,IV,1323918,A_12_P104472,sqst-5,0.11563639497158809,3.94,2,NA,NA,NA,NA,NA,NA
IV_1324634,IV,1324634,A_12_P104472,sqst-5,0.11563639497158809,3.94,2,NA,NA,NA,NA,NA,NA
IV_1331702,IV,1331702,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1333513,IV,1333513,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1336821,IV,1336821,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1338132,IV,1338132,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1338547,IV,1338547,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1347753,IV,1347753,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1348080,IV,1348080,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1349985,IV,1349985,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1350333,IV,1350333,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1358475,IV,1358475,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1361996,IV,1361996,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1374759,IV,1374759,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1381844,IV,1381844,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1384105,IV,1384105,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1390498,IV,1390498,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1392922,IV,1392922,A_12_P104472,sqst-5,0.12284273903923253,3.94,2,NA,NA,NA,NA,NA,NA
IV_1399188,IV,1399188,A_12_P104472,sqst-5,0.07413990281228015,3.94,2,NA,NA,NA,NA,NA,NA
IV_1400019,IV,1400019,A_12_P104472,sqst-5,0.07413990281228015,3.94,2,NA,NA,NA,NA,NA,NA
IV_1400988,IV,1400988,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1405081,IV,1405081,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1408524,IV,1408524,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1409206,IV,1409206,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1412248,IV,1412248,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1413303,IV,1413303,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1413949,IV,1413949,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1416182,IV,1416182,A_12_P104472,sqst-5,0.12601079903334825,3.94,2,NA,NA,NA,NA,NA,NA
IV_1416675,IV,1416675,A_12_P104472,sqst-5,0.1146231957165808,3.94,2,NA,NA,NA,NA,NA,NA
IV_1417283,IV,1417283,A_12_P104472,sqst-5,0.1146231957165808,3.94,2,NA,NA,NA,NA,NA,NA
IV_1418793,IV,1418793,A_12_P104472,sqst-5,0.1146231957165808,3.94,2,NA,NA,NA,NA,NA,NA
IV_1425153,IV,1425153,A_12_P104472,sqst-5,0.02567000357947,3.94,2,NA,NA,NA,NA,NA,NA
IV_1427677,IV,1427677,A_12_P104472,sqst-5,0.02567000357947,3.94,2,NA,NA,NA,NA,NA,NA
IV_1429005,IV,1429005,A_12_P104472,sqst-5,0.15993972814191126,3.94,2,NA,NA,NA,NA,NA,NA
IV_1431180,IV,1431180,A_12_P104472,sqst-5,0.05884869625527579,3.94,2,NA,NA,NA,NA,NA,NA
IV_1435083,IV,1435083,A_12_P104472,sqst-5,0.1000390296368322,3.94,2,NA,NA,NA,NA,NA,NA
IV_1438098,IV,1438098,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1443918,IV,1443918,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1454598,IV,1454598,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1456956,IV,1456956,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1472329,IV,1472329,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1474315,IV,1474315,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1475765,IV,1475765,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1482687,IV,1482687,A_12_P104472,sqst-5,0.11376690266070168,3.94,2,NA,NA,NA,NA,NA,NA
IV_1487307,IV,1487307,A_12_P104472,sqst-5,0.12155084815392116,3.94,2,NA,NA,NA,NA,NA,NA
IV_1487672,IV,1487672,A_12_P104472,sqst-5,0.12155084815392116,3.94,2,NA,NA,NA,NA,NA,NA
IV_1489534,IV,1489534,A_12_P104472,sqst-5,0.12155084815392116,3.94,2,NA,NA,NA,NA,NA,NA
IV_1489780,IV,1489780,A_12_P104472,sqst-5,0.12155084815392116,3.94,2,NA,NA,NA,NA,NA,NA
IV_1497020,IV,1497020,A_12_P104472,sqst-5,0.12155084815392116,3.94,2,NA,NA,NA,NA,NA,NA
IV_1500428,IV,1500428,A_12_P104472,sqst-5,0.08721084161279807,3.94,2,NA,NA,NA,NA,NA,NA
IV_1503573,IV,1503573,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1507048,IV,1507048,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1509260,IV,1509260,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1510803,IV,1510803,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1517100,IV,1517100,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1521902,IV,1521902,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1526269,IV,1526269,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1532453,IV,1532453,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1532711,IV,1532711,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1534808,IV,1534808,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1537831,IV,1537831,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1541667,IV,1541667,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1543017,IV,1543017,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1546279,IV,1546279,A_12_P104472,sqst-5,0.13876865918685943,3.94,2,NA,NA,NA,NA,NA,NA
IV_1562568,IV,1562568,A_12_P104472,sqst-5,0.38159651210842516,3.94,2,NA,NA,NA,NA,NA,NA
IV_1566496,IV,1566496,A_12_P104472,sqst-5,0.38159651210842516,3.94,2,NA,NA,NA,NA,NA,NA
IV_1567794,IV,1567794,A_12_P104472,sqst-5,0.38520953990612017,3.94,2,NA,NA,NA,NA,NA,NA
IV_1569458,IV,1569458,A_12_P104472,sqst-5,0.38520953990612017,3.94,2,NA,NA,NA,NA,NA,NA
IV_1570014,IV,1570014,A_12_P104472,sqst-5,0.38520953990612017,3.94,2,NA,NA,NA,NA,NA,NA
IV_1575852,IV,1575852,A_12_P104472,sqst-5,0.34026125739402574,3.94,2,NA,NA,NA,NA,NA,NA
IV_1576337,IV,1576337,A_12_P104472,sqst-5,0.34026125739402574,3.94,2,NA,NA,NA,NA,NA,NA
IV_1576380,IV,1576380,A_12_P104472,sqst-5,0.34026125739402574,3.94,2,NA,NA,NA,NA,NA,NA
IV_1579479,IV,1579479,A_12_P104472,sqst-5,0.34086693618839936,3.94,2,NA,NA,NA,NA,NA,NA
IV_1580053,IV,1580053,A_12_P104472,sqst-5,0.337256098372649,3.94,2,NA,NA,NA,NA,NA,NA
IV_1580250,IV,1580250,A_12_P104472,sqst-5,0.337256098372649,3.94,2,NA,NA,NA,NA,NA,NA
IV_1582625,IV,1582625,A_12_P104472,sqst-5,0.337256098372649,3.94,2,NA,NA,NA,NA,NA,NA
IV_1586020,IV,1586020,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1600495,IV,1600495,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1600875,IV,1600875,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1601787,IV,1601787,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1605263,IV,1605263,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1606601,IV,1606601,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1609000,IV,1609000,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1610523,IV,1610523,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1616373,IV,1616373,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1621587,IV,1621587,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1624519,IV,1624519,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1632740,IV,1632740,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1632981,IV,1632981,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1633538,IV,1633538,A_12_P104472,sqst-5,0.3300441132151347,3.94,2,NA,NA,NA,NA,NA,NA
IV_1637815,IV,1637815,A_12_P104472,sqst-5,0.2969741863493609,3.94,2,NA,NA,NA,NA,NA,NA
IV_1638219,IV,1638219,A_12_P104472,sqst-5,0.2969741863493609,3.94,2,NA,NA,NA,NA,NA,NA
IV_1641328,IV,1641328,A_12_P104472,sqst-5,0.2969741863493609,3.94,2,NA,NA,NA,NA,NA,NA
IV_1647237,IV,1647237,A_12_P104472,sqst-5,0.2969741863493609,3.94,2,NA,NA,NA,NA,NA,NA
IV_1661587,IV,1661587,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1661995,IV,1661995,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1662203,IV,1662203,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1662358,IV,1662358,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1662585,IV,1662585,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1667924,IV,1667924,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1669618,IV,1669618,A_12_P104472,sqst-5,0.19292571335665065,3.94,2,NA,NA,NA,NA,NA,NA
IV_1679330,IV,1679330,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1680590,IV,1680590,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1682721,IV,1682721,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1685329,IV,1685329,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1686552,IV,1686552,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1688502,IV,1688502,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1696105,IV,1696105,A_12_P104472,sqst-5,0.13345407803840467,3.94,2,NA,NA,NA,NA,NA,NA
IV_1697436,IV,1697436,A_12_P104472,sqst-5,0.08950634372561694,3.94,2,NA,NA,NA,NA,NA,NA
IV_1699777,IV,1699777,A_12_P104472,sqst-5,0.059156082184400126,3.94,2,NA,NA,NA,NA,NA,NA
IV_1713430,IV,1713430,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1715381,IV,1715381,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1716551,IV,1716551,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1719463,IV,1719463,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1720309,IV,1720309,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1724496,IV,1724496,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1725798,IV,1725798,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1733385,IV,1733385,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1737095,IV,1737095,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1743178,IV,1743178,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1748876,IV,1748876,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1749164,IV,1749164,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1749813,IV,1749813,A_12_P104472,sqst-5,0.06607762659559614,3.94,2,NA,NA,NA,NA,NA,NA
IV_1762281,IV,1762281,A_12_P104472,sqst-5,0.09253540586772292,3.94,2,NA,NA,NA,NA,NA,NA
IV_1772482,IV,1772482,A_12_P104472,sqst-5,0.09253540586772292,3.94,2,NA,NA,NA,NA,NA,NA
IV_1773509,IV,1773509,A_12_P104472,sqst-5,0.09253540586772292,3.94,2,NA,NA,NA,NA,NA,NA
IV_1775982,IV,1775982,A_12_P104472,sqst-5,0.09253540586772292,3.94,2,NA,NA,NA,NA,NA,NA
IV_1779154,IV,1779154,A_12_P104472,sqst-5,0.09253540586772292,3.94,2,NA,NA,NA,NA,NA,NA
IV_1782015,IV,1782015,A_12_P104472,sqst-5,0.10139127684583793,3.94,2,NA,NA,NA,NA,NA,NA
IV_1791440,IV,1791440,A_12_P104472,sqst-5,0.05932831692848435,3.94,2,NA,NA,NA,NA,NA,NA
IV_1794116,IV,1794116,A_12_P104472,sqst-5,0.09852644136703692,3.94,2,NA,NA,NA,NA,NA,NA
IV_1796384,IV,1796384,A_12_P104472,sqst-5,0.1502845075841751,3.94,2,NA,NA,NA,NA,NA,NA
IV_1797663,IV,1797663,A_12_P104472,sqst-5,0.1014720308091049,3.94,2,NA,NA,NA,NA,NA,NA
IV_1797982,IV,1797982,A_12_P104472,sqst-5,0.1014720308091049,3.94,2,NA,NA,NA,NA,NA,NA
IV_1800987,IV,1800987,A_12_P104472,sqst-5,0.1014720308091049,3.94,2,NA,NA,NA,NA,NA,NA
IV_1807755,IV,1807755,A_12_P104472,sqst-5,0.14218006897473426,3.94,2,NA,NA,NA,NA,NA,NA
IV_1815837,IV,1815837,A_12_P104472,sqst-5,0.14218006897473426,3.94,2,NA,NA,NA,NA,NA,NA
IV_1817299,IV,1817299,A_12_P104472,sqst-5,0.14218006897473426,3.94,2,NA,NA,NA,NA,NA,NA
IV_1818636,IV,1818636,A_12_P104472,sqst-5,0.14218006897473426,3.94,2,NA,NA,NA,NA,NA,NA
IV_1819811,IV,1819811,A_12_P104472,sqst-5,0.06663347483545912,3.94,2,NA,NA,NA,NA,NA,NA
IV_1825026,IV,1825026,A_12_P104472,sqst-5,0.06663347483545912,3.94,2,NA,NA,NA,NA,NA,NA
IV_1837056,IV,1837056,A_12_P104472,sqst-5,0.07421465443097924,3.94,2,NA,NA,NA,NA,NA,NA
IV_1838641,IV,1838641,A_12_P104472,sqst-5,0.07421465443097924,3.94,2,NA,NA,NA,NA,NA,NA
IV_1845147,IV,1845147,A_12_P104472,sqst-5,0.07421465443097924,3.94,2,NA,NA,NA,NA,NA,NA
IV_1846105,IV,1846105,A_12_P104472,sqst-5,0.07421465443097924,3.94,2,NA,NA,NA,NA,NA,NA
IV_1847114,IV,1847114,A_12_P104472,sqst-5,0.09910147061888044,3.94,2,NA,NA,NA,NA,NA,NA
IV_1850760,IV,1850760,A_12_P104472,sqst-5,0.09910147061888044,3.94,2,NA,NA,NA,NA,NA,NA
IV_1852224,IV,1852224,A_12_P104472,sqst-5,0.10378552230911912,3.94,2,NA,NA,NA,NA,NA,NA
IV_1852920,IV,1852920,A_12_P104472,sqst-5,0.10378552230911912,3.94,2,NA,NA,NA,NA,NA,NA
IV_1857954,IV,1857954,A_12_P104472,sqst-5,0.09181362385389583,3.94,2,NA,NA,NA,NA,NA,NA
IV_1858725,IV,1858725,A_12_P104472,sqst-5,0.09181362385389583,3.94,2,NA,NA,NA,NA,NA,NA
IV_1859197,IV,1859197,A_12_P104472,sqst-5,0.07989329457696027,3.94,2,NA,NA,NA,NA,NA,NA
IV_1860514,IV,1860514,A_12_P104472,sqst-5,0.07989329457696027,3.94,2,NA,NA,NA,NA,NA,NA
IV_1863753,IV,1863753,A_12_P104472,sqst-5,0.07989329457696027,3.94,2,NA,NA,NA,NA,NA,NA
IV_1864742,IV,1864742,A_12_P104472,sqst-5,0.07989329457696027,3.94,2,NA,NA,NA,NA,NA,NA
IV_1867253,IV,1867253,A_12_P104472,sqst-5,0.07989329457696027,3.94,2,NA,NA,NA,NA,NA,NA
IV_1870574,IV,1870574,A_12_P104472,sqst-5,0.07989329457696027,3.94,2,NA,NA,NA,NA,NA,NA
IV_1872879,IV,1872879,A_12_P104472,sqst-5,0.12353759802108548,3.94,2,NA,NA,NA,NA,NA,NA
IV_1873060,IV,1873060,A_12_P104472,sqst-5,0.12353759802108548,3.94,2,NA,NA,NA,NA,NA,NA
IV_1873298,IV,1873298,A_12_P104472,sqst-5,0.16748275632265158,3.94,2,NA,NA,NA,NA,NA,NA
IV_1878038,IV,1878038,A_12_P104472,sqst-5,0.16467837728170132,3.94,2,NA,NA,NA,NA,NA,NA
IV_1882816,IV,1882816,A_12_P104472,sqst-5,0.11807451590694676,3.94,2,NA,NA,NA,NA,NA,NA
IV_1883758,IV,1883758,A_12_P104472,sqst-5,0.11807451590694676,3.94,2,NA,NA,NA,NA,NA,NA
IV_1888621,IV,1888621,A_12_P104472,sqst-5,0.11807451590694676,3.94,2,NA,NA,NA,NA,NA,NA
IV_1891210,IV,1891210,A_12_P104472,sqst-5,0.12527938209930845,3.94,2,NA,NA,NA,NA,NA,NA
IV_1891984,IV,1891984,A_12_P104472,sqst-5,0.09780091507249433,3.94,2,NA,NA,NA,NA,NA,NA
IV_1892824,IV,1892824,A_12_P104472,sqst-5,0.07621523942065252,3.94,2,NA,NA,NA,NA,NA,NA
IV_1895159,IV,1895159,A_12_P104472,sqst-5,0.07621523942065252,3.94,2,NA,NA,NA,NA,NA,NA
IV_1896184,IV,1896184,A_12_P104472,sqst-5,0.07621523942065252,3.94,2,NA,NA,NA,NA,NA,NA
IV_1902334,IV,1902334,A_12_P104472,sqst-5,0.07621523942065252,3.94,2,NA,NA,NA,NA,NA,NA
IV_1905917,IV,1905917,A_12_P104472,sqst-5,0.056752272215840206,3.94,2,NA,NA,NA,NA,NA,NA
IV_1906166,IV,1906166,A_12_P104472,sqst-5,0.056752272215840206,3.94,2,NA,NA,NA,NA,NA,NA
IV_1906345,IV,1906345,A_12_P104472,sqst-5,0.056752272215840206,3.94,2,NA,NA,NA,NA,NA,NA
IV_1906914,IV,1906914,A_12_P104472,sqst-5,0.056752272215840206,3.94,2,NA,NA,NA,NA,NA,NA
IV_1907353,IV,1907353,A_12_P104472,sqst-5,0.07057082241768534,3.94,2,NA,NA,NA,NA,NA,NA
IV_1908573,IV,1908573,A_12_P104472,sqst-5,0.07057082241768534,3.94,2,NA,NA,NA,NA,NA,NA
IV_1910305,IV,1910305,A_12_P104472,sqst-5,0.07057082241768534,3.94,2,NA,NA,NA,NA,NA,NA
IV_1912816,IV,1912816,A_12_P104472,sqst-5,0.07057082241768534,3.94,2,NA,NA,NA,NA,NA,NA
IV_1913183,IV,1913183,A_12_P104472,sqst-5,0.07057082241768534,3.94,2,NA,NA,NA,NA,NA,NA
IV_1915145,IV,1915145,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1915858,IV,1915858,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1916165,IV,1916165,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1921639,IV,1921639,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1923387,IV,1923387,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1923681,IV,1923681,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1924658,IV,1924658,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1927536,IV,1927536,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1930683,IV,1930683,A_12_P104472,sqst-5,0.09226630321153363,3.94,2,NA,NA,NA,NA,NA,NA
IV_1934693,IV,1934693,A_12_P104472,sqst-5,0.11230603484532908,3.94,2,NA,NA,NA,NA,NA,NA
IV_1945283,IV,1945283,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1945798,IV,1945798,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1946699,IV,1946699,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1955111,IV,1955111,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1958519,IV,1958519,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1959891,IV,1959891,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1962778,IV,1962778,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1969661,IV,1969661,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1970758,IV,1970758,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1975741,IV,1975741,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1985672,IV,1985672,A_12_P104472,sqst-5,0.09441138672533801,3.94,2,NA,NA,NA,NA,NA,NA
IV_1997256,IV,1997256,A_12_P104472,sqst-5,0.021013718832099182,3.94,2,NA,NA,NA,NA,NA,NA
IV_2001418,IV,2001418,A_12_P104472,sqst-5,0.021013718832099182,3.94,2,NA,NA,NA,NA,NA,NA
IV_2002101,IV,2002101,A_12_P104472,sqst-5,0.021013718832099182,3.94,2,NA,NA,NA,NA,NA,NA
IV_2004289,IV,2004289,A_12_P104472,sqst-5,0.06385985130232359,3.94,2,NA,NA,NA,NA,NA,NA
